146	43.296	5.37	FR	Marseille
147	49.12	6.177	FR	Metz
148	45.201	6.673	FR	Modane
149	48.544	7.492	FR	Molsheim
150	47.997	2.736	FR	Montargis
151	43.611	3.877	FR	Montpellier
152	48.923	6.636	FR	Morhange
153	47.751	7.336	FR	Mulhouse
154	46.153	5.608	FR	Nantua
156	45.881	4.847	FR	Neuville-sur-Saône
157	43.71	7.262	FR	Nice
158	48.537	7.348	FR	Niederhaslach
159	49.279	2.465	FR	Nogent-sur-Oise
160	47.903	1.909	FR	Orleans
161	46.258	5.655	FR	Oyonnax
162	48.857	2.352	FR	Paris
163	42.689	2.895	FR	Perpignan
164	48.56	3.299	FR	Provins
165	47.998	-4.098	FR	Quimper
166	48.113	-1.676	FR	Rennes
167	48.646	2.41	FR	Ris-Orangis
168	49.443	1.1	FR	Rouen
169	49.104	6.706	FR	Saint Avold
170	47.425	2.054	FR	Salbris
171	43.64	5.097	FR	Salon-de-Provence
172	48.997	2.378	FR	Sarcelles
173	48.742	7.362	FR	Saverne
174	48.479	7.218	FR	Schirmeck
175	48.939	2.539	FR	Sevran
176	45.641	0.193	FR	Soyaux
177	45.476	4.513	FR	St. Chamond
178	45.44	4.387	FR	St. Etienne
179	48.579	7.758	FR	Strasbourg
181	47.811	7.102	FR	Thann
182	49.358	6.168	FR	Thionville
183	43.605	1.444	FR	Toulouse
184	48.982	2.005	FR	Triel-sur-Seine
185	45.76	6.4	FR	Ugine
186	47.793	1.065	FR	Vendôme
187	45.7	4.884	FR	Vénissieux
188	45.529	4.881	FR	Vienne
189	45.614	5.15	FR	Villefontaine
190	45.978	4.746	FR	Villefranche-sur-Saône
191	50.623	3.144	FR	Villeneuve-d'Ascq
192	52.485	-1.89	EN	Birmingham
193	50.823	-0.137	EN	Brighton77
194	51.455	-2.588	EN	Bristol
195	52.205	0.122	EN	Cambridge
196	52.637	-1.14	EN	Leicester
197	51.509	-0.125	EN	London
198	51.879	-0.42	EN	Luton
199	51.752	-1.258	EN	Oxford
200	50.843	-0.214	EN	Portslade
201	45.808	9.085	IT	Como
202	43.891	8.035	IT	Imperia
203	45.465	9.187	IT	Milano
204	44.649	10.92	IT	Modena
205	41.903	12.496	IT	Roma
206	47.141	9.521	LI	Vaduz
207	41.997	21.428	MK	Skopje
209	51.924	4.477	NL	Rotterdam
210	52.351	5.265	NL	Almere
211	52.156	5.388	NL	Amersfoort
212	52.37	4.895	NL	Amsterdam
213	52.211	5.97	NL	Apeldoorn
214	51.985	5.899	NL	Arnhem
216	52.213	5.286	NL	Baarn
217	52.14	5.584	NL	Barneveld
218	52.487	4.657	NL	Beverwijk
219	52.071	4.301	NL	Den Haag
220	52.956	4.761	NL	Den Helder
221	52.266	6.155	NL	Deventer
222	51.813	4.69	NL	Dordrecht
223	52.04	5.665	NL	Ede
224	51.442	5.47	NL	Eindhoven
225	52.222	6.894	NL	Enschede
226	51.837	4.976	NL	Groinchem
227	53.219	6.567	NL	Groningen
228	52.384	4.636	NL	Haarlem
229	52.514	4.682	NL	Heemskerk
230	52.229	5.167	NL	Hilversum
231	52.306	4.691	NL	Hoofddorp
232	53.163	6.756	NL	Hoogezand
233	51.894	5.097	NL	Leerdam
234	52.158	4.496	NL	Leiden
236	52.312	6.927	NL	Oldenzaal
237	51.761	5.514	NL	Oss
238	51.917	4.399	NL	Schiedam
239	52.176	5.294	NL	Soest
240	51.561	5.092	NL	Tilburg
242	51.663	5.624	NL	Uden
243	51.891	6.383	NL	Ulft
245	52.092	5.115	NL	Utrecht
246	52.026	5.554	NL	Veenendaal
247	52.308	5.041	NL	Weesp
248	52.442	4.829	NL	Zaandam
249	52.517	6.083	NL	Zwolle
250	60.391	5.322	NO	Bergen
251	59.744	10.204	NO	Drammen
252	58.16	8.018	NO	Kristiansand
253	59.914	10.752	NO	Oslo
254	58.97	5.733	NO	Stavanger
255	57.709	11.975	SE	Göteborg
256	56.046	12.695	SE	Helsingborg
257	55.605	13.004	SE	Malmö
258	59.246	17.823	SE	Norsborg
259	59.389	17.931	SE	Spånga
260	59.329	18.065	SE	Stockholm
261	40.714	-74.006	US	New York
262	58.853	5.733	NO	Sandnes
263	63.431	10.395	NO	Trondheim
264	47.51	6.798	FR	Montbéliard
265	48.656	2.385	FR	Grigny
266	47.218	-1.554	FR	Nantes
267	45.184	0.721	FR	Périgueux
268	51.39	1.387	EN	Margate
269	53.481	-2.243	EN	Manchester
270	53.408	-2.992	EN	Liverpool
271	51.896	0.892	EN	Colchester
272	50.91	-1.404	EN	Southampton
273	55.953	-3.188	EN	Edinburgh
274	53.35	-6.26	EN	Dublin
275	53.801	-1.549	EN	Leeds
276	51.482	-3.179	EN	Cardiff
277	54.978	-1.618	EN	Newcastle
278	47.367	1.75	FR	Romorantin
279	58.451	6.0	NO	Egersund
280	59.221	10.935	NO	Fredrikstad
281	59.583	11.163	NO	Askim
282	47.322	5.041	FR	Dijon
283	48.259	7.454	FR	Sélestat
284	48.813	7.791	FR	Haguenau
285	48.287	6.948	FR	Saint-Dié
286	48.692	6.184	FR	Nancy
287	48.592	6.492	FR	Luneville
288	47.314	3.51	FR	Vierzon
614	50.992	7.136	DE	Bergisch Gladbach
615	49.946	11.571	DE	Bayreuth
616	49.899	10.903	DE	Bamberg
617	49.328	12.108	DE	Schwandorf
618	49.301	10.571	DE	Ansbach
619	49.345	9.981	DE	Schrozberg
620	49.168	10.331	DE	Feuchtwangen
621	49.578	10.605	DE	Neustadt an der Aisch
622	49.282	11.457	DE	Neumarkt in der Oberpfalz
623	49.6	11.006	DE	Erlangen
1204	58.088	6.968	NO	Tønsberg
1205	59.89	10.526	NO	Bærum 
1206	55.458	12.182	DK	Køge
1218	37.003	35.318	TR	Adana
1219	37.787	38.232	TR	Adıyaman
1220	38.741	30.574	TR	Afyonkarahisar
1221	39.719	43.051	TR	Ağrı
1222	38.335	33.975	TR	Aksaray
1223	40.677	35.827	TR	Amasya
1224	39.939	32.853	TR	Ankara
1225	36.897	30.713	TR	Antalya
1226	41.108	42.7	TR	Ardahan
1227	41.166	41.842	TR	Artvin
1228	37.852	27.878	TR	Aydın
1229	39.606	27.831	TR	Balıkesir
1230	41.638	32.334	TR	Bartın
1231	37.826	41.124	TR	Batman
1232	40.257	40.228	TR	Bayburt
1233	40.134	29.928	TR	Bilecik
1234	38.967	40.454	TR	Bingöl
1235	38.401	42.11	TR	Bitlis
1236	40.733	31.608	TR	Bolu
1237	37.721	30.288	TR	Burdur
1238	40.194	29.061	TR	Bursa
1239	40.149	26.416	TR	Çanakkale
1240	40.6	33.617	TR	Çankırı
1241	40.52	34.761	TR	Çorum
1242	37.845	29.093	TR	Denizli
1243	37.914	40.23	TR	Diyarbakır
1244	40.864	31.24	TR	Düzce
1245	41.7	26.561	TR	Edirne
1246	38.731	39.189	TR	Elazığ
1247	39.715	39.469	TR	Erzincan
1248	39.872	41.247	TR	Erzurum
1249	39.781	30.513	TR	Eskişehir
1250	37.067	37.371	TR	Gaziantep
1251	40.917	38.393	TR	Giresun
1252	40.461	39.48	TR	Gümüşhane
1253	37.522	43.743	TR	Hakkari
1254	36.213	36.137	TR	Hatay
1255	39.888	44.005	TR	Iğdır
1256	37.763	30.554	TR	Isparta
1257	41.012	28.978	TR	İstanbul
1258	38.42	27.13	TR	İzmir
1259	37.734	36.819	TR	Kahramanmaraş
1260	41.122	32.591	TR	Karabük
1261	37.157	33.169	TR	Karaman
1262	40.616	43.145	TR	Kars
1263	41.377	33.775	TR	Kastamonu
1264	38.723	35.497	TR	Kayseri
1265	36.751	37.104	TR	Kilis
1266	39.861	33.557	TR	Kırıkkale
1267	41.74	27.14	TR	Kırklareli
1268	39.124	34.064	TR	Kırşehir
1269	40.721	29.822	TR	Kocaeli
1270	37.872	32.499	TR	Konya
1271	39.42	29.986	TR	Kütahya
1272	38.406	38.206	TR	Malatya
1273	38.674	27.409	TR	Manisa
1274	37.424	40.69	TR	Mardin
1275	36.799	34.624	TR	Mersin
1276	37.216	28.364	TR	Muğla
1277	38.854	41.437	TR	Muş
1278	38.598	34.641	TR	Nevşehir
1279	37.97	34.677	TR	Niğde
1280	40.987	37.877	TR	Ordu
1281	37.089	36.107	TR	Osmaniye
1282	41.026	40.518	TR	Rize
1283	40.741	30.33	TR	Sakarya
1284	41.29	36.331	TR	Samsun
1285	37.167	38.796	TR	Şanlıurfa
1286	37.934	41.907	TR	Siirt
1287	41.951	35.026	TR	Sinop
1288	37.568	42.405	TR	Şırnak
1289	39.751	37.015	TR	Sivas
1290	40.964	27.409	TR	Tekirdağ
1291	40.3	36.559	TR	Tokat
1292	40.997	39.709	TR	Trabzon
1293	39.153	39.54	TR	Tunceli
1294	38.723	29.279	TR	Uşak
1295	38.597	43.389	TR	Van
1296	40.602	29.255	TR	Yalova
1297	39.93	34.732	TR	Yozgat
1298	41.437	31.743	TR	Zonguldak
1433	35.653	139.839	JP	Tokio
1434	-41.287	174.776	NZ	Wellington
1435	-23.697	133.884	AU	Alice Springs
1436	-34.425	150.893	AU	Wollongong
1438	1.29	103.85	SG	Singapur
1439	-36.38	145.399	AU	Shepparton
1440	-34.167	140.733	AU	Renmark
1441	-31.954	115.857	AU	Perth
1442	-27.47	153.021	AU	Brisbane
1444	-12.463	130.842	AU	Darwin
1445	-38.147	144.361	AU	Geelong
1446	-34.289	146.051	AU	Griffith
1447	-42.879	147.329	AU	Hobart
1448	-30.746	121.474	AU	Kalgoorlie
1449	-34.207	142.136	AU	Mildura
1450	35.183	136.9	JP	Nagoya
1451	34.67	135.497	JP	Osaka
1453	3.141	101.693	MY	Kuala Lumpur
1454	-24.85	152.35	AU	Bundaberg
1455	-32.927	151.776	AU	Newcastle
1456	50.933	7.285	DE	Overath
1458	47.043	9.068	CH	Glarus
1531	59.414	5.268	NO	Haugesund
1532	51.454	-0.978	EN	Reading
1533	49.381	10.179	DE	Rothenburg ob der Tauber
1534	48.803	9.526	DE	Schorndorf
1535	53.189	5.556	NL	Franeker
20001	50.775	6.084	DE	Aachen
20002	48.837	10.097	DE	Aalen
20003	48.627	8.075	DE	Achern
20004	53.014	9.04	DE	Achim
20005	48.458	11.136	DE	Aichach
20006	48.093	8.7	DE	Aldingen
20007	50.089	9.059	DE	Alzenau
20008	49.981	9.136	DE	Aschaffenburg
20009	48.371	10.898	DE	Augsburg
20010	52.07	8.751	DE	Bad Salzuflen
20011	47.761	11.565	DE	Bad Tölz
20012	50.906	6.183	DE	Baesweiler
20013	48.275	8.85	DE	Balingen
20014	51.616	7.643	DE	Bergkamen
20015	52.52	13.405	DE	Berlin
20016	48.095	9.79	DE	Biberach
20017	52.03	8.532	DE	Bielefeld
20018	52.092	8.526	DE	Bielefeld-Jöllenbeck
20019	48.407	9.784	DE	Blaubeuren
20020	47.839	8.535	DE	Blumberg
20021	48.27	10.83	DE	Bobingen
20022	51.482	7.216	DE	Bochum
20023	51.599	7.759	DE	Bönen
20024	50.737	7.098	DE	Bonn
20025	51.848	6.859	DE	Borken
20026	51.529	6.945	DE	Bottrop
20027	52.269	10.528	DE	Braunschweig
20028	53.069	8.837	DE	Bremen
20029	53.527	8.589	DE	Bremerhaven
20030	49.036	8.701	DE	Bretten
20031	49.125	8.584	DE	Bruchsal
20032	47.877	11.909	DE	Bruckmühl
20033	50.827	6.899	DE	Brühl
20034	51.086	7.111	DE	Burscheid
20035	53.479	9.7	DE	Buxtehude
20036	51.563	7.315	DE	Castrop-Rauxel
20037	49.425	8.317	DE	Dannstadt
20038	49.873	8.651	DE	Darmstadt
20039	48.841	12.957	DE	Deggendorf
20040	53.037	8.638	DE	Delmenhorst
20041	51.943	8.867	DE	Detmold
20042	51.567	6.748	DE	Dinslaken
20043	51.094	6.829	DE	Dormagen
20044	51.514	7.465	DE	Dortmund
20045	51.434	6.762	DE	Duisburg
20046	50.803	6.481	DE	Düren
20047	51.228	6.773	DE	Düsseldorf
20049	48.21	9.032	DE	Ebingen
20051	48.298	11.621	DE	Eching
20052	50.769	7.451	DE	Eitorf
20053	49.844	9.161	DE	Elsenfeld
20054	48.916	8.982	DE	Enzweihingen
20055	48.311	11.919	DE	Erding
20056	52.377	8.627	DE	Espelkamp
20057	51.456	7.012	DE	Essen
20058	48.743	9.32	DE	Esslingen
20059	51.174	7.974	DE	Finnentrop
20060	49.721	11.07	DE	Forchheim
20061	49.543	8.351	DE	Frankentahl
20062	50.111	8.682	DE	Frankfurt
20063	50.102	8.547	DE	Frankfurt Höchst
20064	47.999	7.842	DE	Freiburg
20065	48.403	11.741	DE	Freising
20066	47.662	9.48	DE	Friedrichshafen
20067	48.174	11.243	DE	Fürstenfeldbrück
20068	52.416	9.595	DE	Garbsen
20069	47.492	11.096	DE	Garmisch-Partenkirchen
20070	50.205	9.186	DE	Gelnhausen
20071	51.518	7.086	DE	Gelsenkirchen
20072	51.081	9.128	DE	Gelsingen
20073	49.214	8.364	DE	Germersheim
20074	50.584	8.678	DE	Giessen
20075	51.571	6.985	DE	Gladbeck
20076	53.544	10.217	DE	Glinde
20077	51.906	10.429	DE	Goslar
20078	49.92	8.485	DE	Groß-Gerau
20079	51.027	7.569	DE	Gummersbach
20080	48.453	10.278	DE	Günzburg
20081	51.367	7.463	DE	Hagen
20082	50.741	8.207	DE	Haiger
20083	53.554	9.995	DE	Hamburg
20084	52.105	9.371	DE	Hameln
20085	51.674	7.816	DE	Hamm
20086	50.126	8.928	DE	Hanau
20087	52.384	9.732	DE	Hannover
20088	50.07	8.487	DE	Hattersheim
20089	47.745	11.839	DE	Hausham
20090	48.689	10.161	DE	Heidenheim
20091	49.143	9.211	DE	Heilbronn
20092	49.342	10.786	DE	Heilsbronn
20093	52.118	8.661	DE	Herford
20094	51.537	7.201	DE	Herne
20095	48.595	8.867	DE	Herrenberg
20096	49.508	11.431	DE	Hersbruck
20097	53.53	11.926	DE	Herzberg
20098	52.161	9.95	DE	Hildesheim
20099	50.317	11.917	DE	Hof
20100	47.928	8.488	DE	Hüfingen
20101	52.277	7.719	DE	Ibbenbüren
20102	48.225	10.101	DE	Illertissen
20103	48.767	11.426	DE	Ingolstadt
20104	51.377	7.696	DE	Iserlohn
20105	51.588	7.659	DE	Kamen
20106	49.007	8.404	DE	Karlsruhe
20107	51.313	9.48	DE	Kassel
20108	50.06	8.53	DE	Kelsterbach
20109	47.729	10.316	DE	Kempten
20110	50.875	6.688	DE	Kerpen
20111	54.323	10.123	DE	Kiel
20112	50.938	6.96	DE	Köln
20113	51.339	6.585	DE	Krefeld
20114	48.24	10.375	DE	Krumbach
20115	52.304	9.803	DE	Laatzen
20116	51.989	8.799	DE	Lage
20117	48.544	12.147	DE	Landshut
20118	47.629	8.313	DE	Lauchringen
20119	49.072	9.146	DE	Lauffen
20120	49.341	10.511	DE	Lehrberg
20121	51.34	12.371	DE	Leipzig
20122	52.016	8.922	DE	Lemgo
20123	52.182	7.863	DE	Lengerich
20124	51.046	7.019	DE	Leverkusen
20125	50.399	8.08	DE	Limburg
20127	52.662	8.24	DE	Lohne
20128	52.209	8.691	DE	Löhne
20129	50.648	8.704	DE	Lollar
20130	47.617	7.671	DE	Lörrach
20131	53.873	10.676	DE	Lübeck
20132	48.894	9.195	DE	Ludwigsburg
20133	49.477	8.445	DE	Ludwigshafen
20134	51.61	7.529	DE	Lünen
20135	48.643	11.782	DE	Mainburg
20136	49.993	8.247	DE	Mainz
20137	49.488	8.465	DE	Mannheim
20138	51.659	7.106	DE	Marl
20139	48.395	12.615	DE	Massing
20140	52.245	8.4	DE	Melle Buer
20141	51.351	8.285	DE	Meschede
20142	51.251	6.974	DE	Mettmann
20143	49.322	9.354	DE	Möckmühl
20144	48.823	9.963	DE	Mögglingen
20145	51.18	6.443	DE	Mönchengladbach
20146	48.47	11.936	DE	Moosburg
20147	48.407	9.056	DE	Mössingen
20148	48.949	8.852	DE	Mühlacker
20149	48.246	12.522	DE	Mühldorf
20150	51.419	6.885	DE	Mülheim an der Ruhr
20151	48.137	11.576	DE	München
20152	51.961	7.626	DE	Münster
20153	48.547	8.723	DE	Nagold
20154	52.511	8.066	DE	Neuenkirchen
20155	51.285	7.795	DE	Neuenrade
20156	54.076	9.977	DE	Neumünster
20157	51.204	6.688	DE	Neuss
20158	52.501	9.457	DE	Neustadt
20159	48.391	10.006	DE	Neu-Ulm
20160	50.436	7.466	DE	Neuwied
20161	53.515	8.52	DE	Nordenham
20162	49.452	11.077	DE	Nürnberg
20163	48.624	9.347	DE	Nürtingen
20164	51.497	6.864	DE	Oberhausen
20165	51.643	7.259	DE	Oer-Erkenschwick
20166	50.096	8.776	DE	Offenbach
20167	53.143	8.215	DE	Oldenburg
20168	51.07	6.997	DE	Opladen
20169	52.28	8.047	DE	Osnabrück
20170	51.729	10.258	DE	Osterode am Harz
20171	49.218	8.707	DE	Östringen
20172	51.719	8.757	DE	Paderborn
20173	52.317	10.235	DE	Peine
20174	47.786	11.06	DE	Peißenberg
20175	48.883	8.7	DE	Pforzheim
20176	49.803	8.604	DE	Pfungstadt
20177	49.235	8.458	DE	Philippsburg
20178	48.958	9.202	DE	Pleidelsheim
20179	48.859	8.206	DE	Rastatt
20180	51.296	6.84	DE	Ratingen
20181	50.01	8.453	DE	Raunheim
20182	47.783	9.617	DE	Ravensburg
20183	51.614	7.198	DE	Recklinghausen
20184	49.015	12.096	DE	Regensburg
20185	51.179	7.19	DE	Remscheid
20186	54.313	9.657	DE	Rendsburg
20187	48.507	9.204	DE	Reutlingen
20188	51.859	8.286	DE	Rheda-Wiedenbrück
20189	50.001	8.877	DE	Rodgau
20190	47.85	12.133	DE	Rosenheim
20191	53.11	9.414	DE	Rotenburg
20192	49.981	7.935	DE	Rüdesheim am Rhein
20193	49.989	8.422	DE	Rüsselsheim
20194	49.233	7.0	DE	Saarbrücken
20195	52.15	10.337	DE	Salzgitter
20196	53.069	7.704	DE	Saterland
20197	47.815	10.894	DE	Schongau
20198	49.328	11.025	DE	Schwabach
20199	48.799	9.805	DE	Schwäbisch Gmünd
20200	50.049	10.219	DE	Schweinfurt
20201	51.445	7.567	DE	Schwerte
20202	48.322	10.05	DE	Senden
20203	50.884	8.021	DE	Siegen
20204	48.707	9.004	DE	Sindelfingen
20205	49.249	8.888	DE	Sinsheim
20206	50.543	7.249	DE	Sinzig
20207	53.279	9.512	DE	Sittensen
20208	51.571	8.106	DE	Soest
20209	51.17	7.083	DE	Solingen
20210	49.317	8.441	DE	Speyer
20211	53.604	9.49	DE	Stade
20212	50.823	9.011	DE	Stadtallendorf
20213	52.33	9.196	DE	Stadthagen
20214	52.024	8.421	DE	Steinhagen
20215	50.787	6.222	DE	Stolberg
20216	48.776	9.183	DE	Stuttgart
20217	52.683	8.794	DE	Sulingen
20218	48.281	10.467	DE	Thannhausen
20219	48.96	10.91	DE	Treuchtlingen
20220	48.13	8.232	DE	Triberg
20221	50.818	7.143	DE	Troisdorf
20222	48.522	9.058	DE	Tübingen
20223	47.983	8.817	DE	Tuttlingen
20224	48.401	9.988	DE	Ulm
20225	51.337	7.043	DE	Velbert
20226	49.541	8.578	DE	Viernheim
20227	51.256	6.397	DE	Viersen
20228	48.059	8.464	DE	Villingen
20229	49.256	6.859	DE	Völklingen
20230	48.829	9.319	DE	Waiblingen
20231	49.306	8.645	DE	Walldorf
20232	47.682	9.838	DE	Wangen im Allgäu
20233	51.954	7.991	DE	Warendorf
20234	48.067	12.233	DE	Wasserburg
20235	49.022	10.966	DE	Weißenburg
20236	51.257	7.771	DE	Werdohl
20237	51.558	7.911	DE	Werl
20238	50.559	8.508	DE	Wetzlar
20239	50.078	8.24	DE	Wiesbaden
20240	51.265	6.544	DE	Willich
20241	50.471	7.794	DE	Wirges
20242	51.444	7.353	DE	Witten
20243	49.634	8.351	DE	Worms
20244	51.256	7.151	DE	Wuppertal
20245	49.791	9.953	DE	Würzburg
20246	52.514	13.35	DE	Tiergarten
20247	52.489	13.353	DE	Schöneberg
20248	52.499	13.392	DE	Kreuzberg
20249	52.441	13.445	DE	Neuköln
20250	52.442	13.391	DE	Mariendorf
20251	52.556	13.339	DE	Wedding
20252	52.517	13.304	DE	Charlottenburg
20253	53.519	10.037	DE	Veddel
20254	53.461	9.983	DE	Harburg
20255	53.499	9.999	DE	Wilhelmsburg
20256	53.514	9.798	DE	Neuenfelde
20257	53.477	9.858	DE	Neugraben
20258	53.612	9.905	DE	Eidelstedt
20259	53.106	7.687	DE	Ramsloh
20260	52.992	7.632	DE	Esterwegen
20261	53.06	8.8	DE	Neustadt (Bremen)
20262	53.053	8.74	DE	Huchting
20263	53.048	8.891	DE	Hemelingen
20264	53.067	8.959	DE	Tenever
20265	53.197	8.553	DE	Blumenthal
20266	52.391	9.851	DE	Misburg
20267	52.072	8.76	DE	Schotmar
20268	52.095	8.523	DE	Jöllenbeck
20269	51.136	9.419	DE	Felsberg
20270	52.157	10.321	DE	Lebenstedt
20271	52.146	10.411	DE	Watenstedt
20272	51.169	6.447	DE	Rheydt
20273	51.297	7.228	DE	Oberbarmen
20274	51.571	7.521	DE	Derne
20275	51.567	7.386	DE	Mengede
20276	51.39	7.083	DE	Kupferdreh
20277	51.496	7.047	DE	Katernberg
20278	51.601	7.05	DE	Hassel
20279	51.572	7.057	DE	Buer
20280	51.418	6.747	DE	Hochfeld
20281	51.474	6.751	DE	Meiderich
20282	51.503	6.741	DE	Marxloh
20283	51.528	6.724	DE	Walsum
20284	51.397	6.699	DE	Rheinhausen
20285	51.385	6.746	DE	Wanheim
20286	50.935	6.976	DE	Köln-Deutz
20287	50.965	6.954	DE	Köln-Nippes
20288	50.826	6.465	DE	Köln-Weidenpesch
20289	51.03	6.874	DE	Köln-Chorweiler
20290	50.949	6.918	DE	Köln-Ehrenfeld
20291	50.859	6.929	DE	Köln-Meschenich
20292	50.962	7.004	DE	Köln-Mülheim
20293	50.939	7.009	DE	Köln-Kalk
20294	51.704	7.84	DE	Hamm-Heessen
20295	51.695	7.732	DE	Hamm-Hövel
20296	51.664	7.745	DE	Hamm-Herringen
20297	51.64	7.755	DE	Hamm-Pelkum
20298	50.097	8.604	DE	Griesheim
20299	48.781	9.229	DE	Wangen
20300	53.859	8.688	DE	Cuxhaven
20301	52.706	8.498	DE	Barnstorf
